identifier	added	reason
NCBITaxon:2861782	2026-09-12	attested rule: Paraburkholderia edwinii, 3 sources incl. NCBI
NCBITaxon:2862497	2026-09-12	attested rule: Sphingomonas folli, 3 sources incl. NCBI
NCBITaxon:2862509	2026-09-12	attested rule: Paracrocinitomix mangrovi, 3 sources incl. NCBI
NCBITaxon:2862880	2026-09-12	attested rule: Curtobacterium sp. TC1, 3 sources incl. NCBI
NCBITaxon:2865934	2026-09-12	attested rule: Duganella hordei, 3 sources incl. NCBI
NCBITaxon:2866211	2026-09-12	attested rule: Halomonas qaidamensis, 3 sources incl. NCBI
NCBITaxon:2866214	2026-09-12	attested rule: Devosia aquimaris, 3 sources incl. NCBI
NCBITaxon:2866314	2026-09-12	attested rule: Candidatus Megaera endosymbiont of Mesostigma viride, 3 sources incl. NCBI
NCBITaxon:2866629	2026-09-12	attested rule: Cryobacterium inferilacus, 3 sources incl. NCBI
NCBITaxon:2867266	2026-09-12	attested rule: Oceanobacillus jordanicus, 3 sources incl. NCBI
NCBITaxon:2867522	2026-09-12	attested rule: Wolbachia endosymbiont of Liriomyza huidobrensis, 3 sources incl. NCBI
NCBITaxon:2871701	2026-09-12	attested rule: Allobosea sp. BH3, 3 sources incl. NCBI
NCBITaxon:2872309	2026-09-12	attested rule: [Mycobacterium] crassicus, 3 sources incl. NCBI
NCBITaxon:2872311	2026-09-12	attested rule: [Mycobacterium] zoologicum, 3 sources incl. NCBI
NCBITaxon:2872623	2026-09-12	attested rule: Streptomyces spinosus, 3 sources incl. NCBI
NCBITaxon:2872625	2026-09-12	attested rule: Streptomyces naphthomycinicus, 3 sources incl. NCBI
NCBITaxon:2873265	2026-09-12	attested rule: Hanstruepera marina, 3 sources incl. NCBI
NCBITaxon:2873699	2026-09-12	attested rule: Cohnella silvisoli, 3 sources incl. NCBI
NCBITaxon:2873700	2026-09-12	attested rule: Robertkochia aurantiaca, 3 sources incl. NCBI
NCBITaxon:2874102	2026-09-12	attested rule: Alcanivorax limicola, 3 sources incl. NCBI
NCBITaxon:2874282	2026-09-12	attested rule: Metabacillus dongyingensis, 3 sources incl. NCBI
NCBITaxon:2874477	2026-09-12	attested rule: Cerina litoralis, 3 sources incl. NCBI
NCBITaxon:2874583	2026-09-12	attested rule: Planococcus circulans, 3 sources incl. NCBI
NCBITaxon:2874846	2026-09-12	attested rule: Candidatus Methanoliparum sp. LAM-1, 3 sources incl. NCBI
NCBITaxon:2875708	2026-09-12	attested rule: Phyllobacterium lublinensis, 3 sources incl. NCBI
NCBITaxon:2875777	2026-09-12	attested rule: [Mycobacterium] vasticus, 3 sources incl. NCBI
NCBITaxon:2875962	2026-09-12	attested rule: Candidatus Sulfidibacterium hydrothermale, 3 sources incl. NCBI
NCBITaxon:2876082	2026-09-12	attested rule: Phyllobacterium chamaecytisi, 3 sources incl. NCBI
NCBITaxon:2876780	2026-09-12	attested rule: Bradyrhizobium monzae, 3 sources incl. NCBI
NCBITaxon:2878384	2026-09-12	attested rule: Curtobacterium flaccumfaciens pv. allii, 3 sources incl. NCBI
NCBITaxon:2878683	2026-09-12	attested rule: Alterluteimonas quercicellularis, 3 sources incl. NCBI
NCBITaxon:2878684	2026-09-12	attested rule: Alterluteimonas muca, 3 sources incl. NCBI
NCBITaxon:2878685	2026-09-12	attested rule: Proluteimonas luteida, 3 sources incl. NCBI
NCBITaxon:2878686	2026-09-12	attested rule: Proluteimonas flavola, 3 sources incl. NCBI
NCBITaxon:2879101	2026-09-12	attested rule: Buchnera aphidicola (Chaitophorus viminalis), 3 sources incl. NCBI
NCBITaxon:2879466	2026-09-12	attested rule: Alkalihalobacillus deserti, 3 sources incl. NCBI
NCBITaxon:2879846	2026-09-12	attested rule: Streptomyces halobius, 3 sources incl. NCBI
NCBITaxon:2879942	2026-09-12	attested rule: Rhizobium sp. SG_E_25_P2, 3 sources incl. NCBI
NCBITaxon:2880651	2026-09-12	attested rule: Pseudodesulfovibrio thermohalotolerans, 3 sources incl. NCBI
NCBITaxon:2880702	2026-09-12	attested rule: Anaerostipes faecis, 3 sources incl. NCBI
NCBITaxon:2880703	2026-09-12	attested rule: Sangeribacter muris, 3 sources incl. NCBI
NCBITaxon:2880929	2026-09-12	attested rule: Hymenobacter nitidus, 3 sources incl. NCBI
NCBITaxon:2881269	2026-09-12	attested rule: Shigella sp. CLA-AA-H239, 3 sources incl. NCBI
NCBITaxon:2883105	2026-09-12	attested rule: Marinomonas algarum, 3 sources incl. NCBI
NCBITaxon:2883176	2026-09-12	attested rule: Lachnospiraceae bacterium EP-SM-12S-S03, 3 sources incl. NCBI
NCBITaxon:2883208	2026-09-12	attested rule: Dorea sp. 210702-DFI.3.17, 3 sources incl. NCBI
NCBITaxon:2883213	2026-09-12	attested rule: Lachnoclostridium sp. 210928-DFI.6.3, 3 sources incl. NCBI
NCBITaxon:2883227	2026-09-12	attested rule: Longicatena sp. 210702-DFI.1.249, 3 sources incl. NCBI
NCBITaxon:2883233	2026-09-12	attested rule: Ruminococcus sp. 210702-SL.1.03, 3 sources incl. NCBI
NCBITaxon:2883244	2026-09-12	attested rule: Paraburkholderia adhaesiva, 3 sources incl. NCBI
NCBITaxon:2883246	2026-09-12	attested rule: Silvibacterium acidisoli, 3 sources incl. NCBI
NCBITaxon:2883262	2026-09-12	attested rule: Blautia sp. 210702-DFI.1.159, 3 sources incl. NCBI
NCBITaxon:2883266	2026-09-12	attested rule: Citrobacter sp. 210820-DFI.7.7, 3 sources incl. NCBI
NCBITaxon:2883267	2026-09-12	attested rule: Citrobacter sp. 210820-DFI.7.8, 3 sources incl. NCBI
NCBITaxon:2884263	2026-09-12	attested rule: Dermatobacter hominis, 3 sources incl. NCBI
NCBITaxon:2884903	2026-09-12	attested rule: Faecalibacillus sp. MSK20_93, 3 sources incl. NCBI
NCBITaxon:2884904	2026-09-12	attested rule: Faecalibacillus sp. TM498, 3 sources incl. NCBI
NCBITaxon:2884907	2026-09-12	attested rule: Faecalibacillus sp. TM111, 3 sources incl. NCBI
NCBITaxon:2884956	2026-09-12	attested rule: Bacillus sp. DFI.2.34, 3 sources incl. NCBI
NCBITaxon:2885154	2026-09-12	attested rule: Desulfosporosinus shakirovi, 3 sources incl. NCBI
NCBITaxon:2885259	2026-09-12	attested rule: Blautia sp. DFI.4.84, 3 sources incl. NCBI
NCBITaxon:2885260	2026-09-12	attested rule: Blautia sp. DFI.9.9, 3 sources incl. NCBI
NCBITaxon:2885261	2026-09-12	attested rule: Blautia sp. DFI.3.45, 3 sources incl. NCBI
NCBITaxon:2885262	2026-09-12	attested rule: Blautia sp. DFI.6.71, 3 sources incl. NCBI
NCBITaxon:2885263	2026-09-12	attested rule: Holdemanella sp. DFI.5.55, 3 sources incl. NCBI
NCBITaxon:2885264	2026-09-12	attested rule: Blautia sp. DFI.1.216, 3 sources incl. NCBI
NCBITaxon:2885762	2026-09-12	attested rule: Duganella caerulea, 3 sources incl. NCBI
NCBITaxon:2885763	2026-09-12	attested rule: Duganella rhizosphaerae, 3 sources incl. NCBI
NCBITaxon:2886687	2026-09-12	attested rule: Sphingopyxis yananensis, 3 sources incl. NCBI
NCBITaxon:2887346	2026-09-12	attested rule: Brachybacterium halotolerans subsp. kimchii, 3 sources incl. NCBI
NCBITaxon:2887347	2026-09-12	attested rule: Cohnella baijiui, 3 sources incl. NCBI
NCBITaxon:2888523	2026-09-12	attested rule: Noviluteimonas lactosilytica, 3 sources incl. NCBI
NCBITaxon:2890314	2026-09-12	attested rule: Erysipelothrix enhydrae, 3 sources incl. NCBI
NCBITaxon:2892330	2026-09-12	attested rule: Pseudomonas paraglycinae, 3 sources incl. NCBI
NCBITaxon:2893045	2026-09-12	attested rule: Roseithermus sacchariphilus, 3 sources incl. NCBI
NCBITaxon:2893471	2026-09-12	attested rule: Bartonella machadoae, 3 sources incl. NCBI
NCBITaxon:2893752	2026-09-12	attested rule: Chryseobacterium muglaense, 3 sources incl. NCBI
NCBITaxon:2894079	2026-09-12	attested rule: Pseudomonas oryziphila, 3 sources incl. NCBI
NCBITaxon:2894196	2026-09-12	attested rule: Blastopirellula sediminis, 3 sources incl. NCBI
NCBITaxon:2894198	2026-09-12	attested rule: Rhodopirellula halodulae, 3 sources incl. NCBI
NCBITaxon:2894755	2026-09-12	attested rule: Thiomicrolovo sulfuroxydans, 3 sources incl. NCBI
NCBITaxon:2895568	2026-09-12	attested rule: Rhizobium sp. RCAM05350, 3 sources incl. NCBI
NCBITaxon:2896315	2026-09-12	attested rule: Brevundimonas pishanensis, 3 sources incl. NCBI
NCBITaxon:2897160	2026-09-12	attested rule: Frankia sp. CiP1_Cm_nod1, 3 sources incl. NCBI
NCBITaxon:2897386	2026-09-12	attested rule: Rhodopseudomonas infernalis, 3 sources incl. NCBI
NCBITaxon:2898145	2026-09-12	attested rule: Gloeomargaritales cyanobacterium VI4D9, 3 sources incl. NCBI
NCBITaxon:2898149	2026-09-12	attested rule: Bradyrhizobium ontarionense, 3 sources incl. NCBI
NCBITaxon:2898580	2026-09-12	attested rule: Borrelia salvatorii, 3 sources incl. NCBI
NCBITaxon:2898585	2026-09-12	attested rule: Massilia phyllostachyos, 3 sources incl. NCBI
NCBITaxon:2898795	2026-09-12	attested rule: Brevibacterium zhoupengii, 3 sources incl. NCBI
NCBITaxon:2898945	2026-09-12	attested rule: Streptomyces endocoffeicus, 3 sources incl. NCBI
NCBITaxon:2899147	2026-09-12	attested rule: Siccirubricoccus soli, 3 sources incl. NCBI
NCBITaxon:2899519	2026-09-12	attested rule: Anaerococcus ihuae, 3 sources incl. NCBI
NCBITaxon:2899657	2026-09-12	attested rule: Pseudomonas sp. Nvir, 3 sources incl. NCBI
NCBITaxon:2900327	2026-09-12	attested rule: Enterobacter cloacae complex sp. RIVM_C039474, 3 sources incl. NCBI
NCBITaxon:2901226	2026-09-12	attested rule: Rhizobium quercicola, 3 sources incl. NCBI
NCBITaxon:2902422	2026-09-12	attested rule: Wolbachia endosymbiont of Frankliniella intonsa, 3 sources incl. NCBI
NCBITaxon:2902628	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-033, 3 sources incl. NCBI
NCBITaxon:2902629	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-076, 3 sources incl. NCBI
NCBITaxon:2902630	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-057, 3 sources incl. NCBI
NCBITaxon:2902631	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-087, 3 sources incl. NCBI
NCBITaxon:2902632	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-008, 3 sources incl. NCBI
NCBITaxon:2902633	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-075, 3 sources incl. NCBI
NCBITaxon:2902634	2026-09-12	attested rule: Candidatus Nanosynbacter sp. TM7-053, 3 sources incl. NCBI
NCBITaxon:2903629	2026-09-12	attested rule: Streptomyces sp. NBC_00162, 3 sources incl. NCBI
NCBITaxon:2904123	2026-09-12	attested rule: Nasibacterium caprae, 3 sources incl. NCBI
NCBITaxon:2904537	2026-09-12	attested rule: Spiroplasma attinicola, 3 sources incl. NCBI
NCBITaxon:2904801	2026-09-12	attested rule: Arthrobacter hankyongi, 3 sources incl. NCBI
NCBITaxon:2905647	2026-09-12	attested rule: Paenibacillus sp. JJ-223, 3 sources incl. NCBI
NCBITaxon:2905690	2026-09-12	attested rule: Pendulispora brunnea, 3 sources incl. NCBI
NCBITaxon:2906763	2026-09-12	attested rule: Pelomonas caseinilytica, 3 sources incl. NCBI
NCBITaxon:2908002	2026-09-12	attested rule: Dechloromonas hankyongensis, 3 sources incl. NCBI
NCBITaxon:2908202	2026-09-12	attested rule: Undibacterium paludis, 3 sources incl. NCBI
NCBITaxon:2908526	2026-09-12	attested rule: Pseudoalteromonas sp. Isolate3, 3 sources incl. NCBI
NCBITaxon:2908527	2026-09-12	attested rule: Pseudoalteromonas sp. Isolate6, 3 sources incl. NCBI
NCBITaxon:2908528	2026-09-12	attested rule: Shewanella sp. Isolate7, 3 sources incl. NCBI
NCBITaxon:2908529	2026-09-12	attested rule: Shewanella sp. Isolate8, 3 sources incl. NCBI
NCBITaxon:2908530	2026-09-12	attested rule: Shewanella sp. Isolate11, 3 sources incl. NCBI
NCBITaxon:2908531	2026-09-12	attested rule: Shewanella sp. Isolate13, 3 sources incl. NCBI
NCBITaxon:2908532	2026-09-12	attested rule: Vibrio sp. Isolate22, 3 sources incl. NCBI
NCBITaxon:2908533	2026-09-12	attested rule: Vibrio sp. Isolate23, 3 sources incl. NCBI
NCBITaxon:2908534	2026-09-12	attested rule: Vibrio sp. Isolate24, 3 sources incl. NCBI
NCBITaxon:2908535	2026-09-12	attested rule: Vibrio sp. Isolate25, 3 sources incl. NCBI
NCBITaxon:2908536	2026-09-12	attested rule: Vibrio sp. Isolate30, 3 sources incl. NCBI
NCBITaxon:2908537	2026-09-12	attested rule: Vibrio sp. Isolate31, 3 sources incl. NCBI
NCBITaxon:2908538	2026-09-12	attested rule: Vibrio sp. Isolate32, 3 sources incl. NCBI
NCBITaxon:2908539	2026-09-12	attested rule: Vibrio sp. Isolate33, 3 sources incl. NCBI
NCBITaxon:2908540	2026-09-12	attested rule: Vibrio sp. Isolate34, 3 sources incl. NCBI
NCBITaxon:2908650	2026-09-12	attested rule: Shewanella sp. OMA3-2, 3 sources incl. NCBI
NCBITaxon:2908843	2026-09-12	attested rule: Allomuricauda sp. SCSIO 65647, 3 sources incl. NCBI
NCBITaxon:2909229	2026-09-12	attested rule: Saxibacter everestensis, 3 sources incl. NCBI
NCBITaxon:2909249	2026-09-12	attested rule: Erythrobacter aurantius, 3 sources incl. NCBI
NCBITaxon:2909587	2026-09-12	attested rule: Microbacterium elymi, 3 sources incl. NCBI
NCBITaxon:2910158	2026-09-12	attested rule: Dyadobacter pollutisoli, 3 sources incl. NCBI
NCBITaxon:2910230	2026-09-12	attested rule: Aliivibrio kagoshimensis, 3 sources incl. NCBI
NCBITaxon:2910232	2026-09-12	attested rule: Enterovibrio makurazakiensis, 3 sources incl. NCBI
NCBITaxon:2910233	2026-09-12	attested rule: Photobacterium minamisatsumaniensis, 3 sources incl. NCBI
NCBITaxon:2910234	2026-09-12	attested rule: Photobacterium makurazakiensis, 3 sources incl. NCBI
NCBITaxon:2910235	2026-09-12	attested rule: Photobacterium japonica, 3 sources incl. NCBI
NCBITaxon:2910237	2026-09-12	attested rule: Photobacterium nomapromontoriensis, 3 sources incl. NCBI
NCBITaxon:2910239	2026-09-12	attested rule: Photobacterium satsumensis, 3 sources incl. NCBI
NCBITaxon:2910240	2026-09-12	attested rule: Photobacterium kasasachensis, 3 sources incl. NCBI
NCBITaxon:2910241	2026-09-12	attested rule: Photobacterium sagamiensis, 3 sources incl. NCBI
NCBITaxon:2910242	2026-09-12	attested rule: Photobacterium kagoshimensis, 3 sources incl. NCBI
NCBITaxon:2910243	2026-09-12	attested rule: Vibrio minamisatsumaniensis, 3 sources incl. NCBI
NCBITaxon:2910244	2026-09-12	attested rule: Vibrio kagoshimensis, 3 sources incl. NCBI
NCBITaxon:2910245	2026-09-12	attested rule: Vibrio satsumensis, 3 sources incl. NCBI
NCBITaxon:2910246	2026-09-12	attested rule: Vibrio nomapromontoriensis, 3 sources incl. NCBI
NCBITaxon:2910247	2026-09-12	attested rule: Vibrio profundum, 3 sources incl. NCBI
NCBITaxon:2910248	2026-09-12	attested rule: Vibrio kasasachensis, 3 sources incl. NCBI
NCBITaxon:2910249	2026-09-12	attested rule: Vibrio kyushuensis, 3 sources incl. NCBI
NCBITaxon:2910250	2026-09-12	attested rule: Vibrio makurazakiensis, 3 sources incl. NCBI
NCBITaxon:2910251	2026-09-12	attested rule: Vibrio wakamikoensis, 3 sources incl. NCBI
NCBITaxon:2910252	2026-09-12	attested rule: Vibrio cionasavignyae, 3 sources incl. NCBI
NCBITaxon:2910253	2026-09-12	attested rule: Vibrio lamellibrachiae, 3 sources incl. NCBI
NCBITaxon:2910254	2026-09-12	attested rule: Vibrio clamense, 3 sources incl. NCBI
NCBITaxon:2910523	2026-09-12	attested rule: Sporosarcina cyprini, 3 sources incl. NCBI
NCBITaxon:2910770	2026-09-12	attested rule: Brachybacterium equifaecis, 3 sources incl. NCBI
NCBITaxon:2910969	2026-09-12	attested rule: Neisseriaceae bacterium HSC-16F19, 3 sources incl. NCBI
NCBITaxon:2911421	2026-09-12	attested rule: Bartonella sp. B1098, 3 sources incl. NCBI
NCBITaxon:2911422	2026-09-12	attested rule: Bartonella sp. B1099, 3 sources incl. NCBI
NCBITaxon:2911538	2026-09-12	attested rule: Luteibacter aegosomaticola, 3 sources incl. NCBI
NCBITaxon:2911857	2026-09-12	attested rule: Candidatus Methanarcanum hacksteinii, 3 sources incl. NCBI
NCBITaxon:2912242	2026-09-12	attested rule: Xanthomonas indica, 3 sources incl. NCBI
NCBITaxon:2913213	2026-09-12	attested rule: Enterobacter cloacae complex sp. ECC445, 3 sources incl. NCBI
NCBITaxon:2914159	2026-09-12	attested rule: Amycolatopsis sp. FU40, 3 sources incl. NCBI
NCBITaxon:2914829	2026-09-12	attested rule: Idiomarina aminovorans, 3 sources incl. NCBI
NCBITaxon:2915351	2026-09-12	attested rule: Mesosutterella porci, 3 sources incl. NCBI
NCBITaxon:2915813	2026-09-12	attested rule: Pseudomonas violetae, 3 sources incl. NCBI
NCBITaxon:2916433	2026-09-12	attested rule: Dolomitihabitans soli, 3 sources incl. NCBI
NCBITaxon:2916816	2026-09-12	attested rule: Wolbachia endosymbiont of Howardula sp., 3 sources incl. NCBI
NCBITaxon:2916836	2026-09-12	attested rule: Salinicola avicenniae, 3 sources incl. NCBI
NCBITaxon:2917813	2026-09-12	attested rule: Paenibacillus sp. P2(2022), 3 sources incl. NCBI
NCBITaxon:2917993	2026-09-12	attested rule: Halalkalibacter alkaliphilus, 3 sources incl. NCBI
NCBITaxon:2918765	2026-09-12	attested rule: Sphingomonas qomolangmaensis, 3 sources incl. NCBI
NCBITaxon:2918802	2026-09-12	attested rule: Photorhabdus hindustanensis, 3 sources incl. NCBI
NCBITaxon:2919597	2026-09-12	attested rule: Candidatus Synchoanobacter obligatus, 3 sources incl. NCBI
NCBITaxon:2919598	2026-09-12	attested rule: Candidatus Comchoanobacter bicostacola, 3 sources incl. NCBI
NCBITaxon:2919917	2026-09-12	attested rule: Peteryoungia algae, 3 sources incl. NCBI
NCBITaxon:2919921	2026-09-12	attested rule: Acinetobacter zhairuonensis, 3 sources incl. NCBI
NCBITaxon:2919947	2026-09-12	attested rule: Dyella sedimenti, 3 sources incl. NCBI
NCBITaxon:2920286	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01309, 3 sources incl. NCBI
NCBITaxon:2920287	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01310, 3 sources incl. NCBI
NCBITaxon:2920288	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01311, 3 sources incl. NCBI
NCBITaxon:2920289	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01312, 3 sources incl. NCBI
NCBITaxon:2920290	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01313, 3 sources incl. NCBI
NCBITaxon:2920291	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01314, 3 sources incl. NCBI
NCBITaxon:2920292	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01315, 3 sources incl. NCBI
NCBITaxon:2920293	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01316, 3 sources incl. NCBI
NCBITaxon:2920294	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01317, 3 sources incl. NCBI
NCBITaxon:2920295	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01318, 3 sources incl. NCBI
NCBITaxon:2920296	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01319, 3 sources incl. NCBI
NCBITaxon:2920297	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01321, 3 sources incl. NCBI
NCBITaxon:2920298	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01322, 3 sources incl. NCBI
NCBITaxon:2920299	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01323, 3 sources incl. NCBI
NCBITaxon:2920300	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01324, 3 sources incl. NCBI
NCBITaxon:2920301	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01325, 3 sources incl. NCBI
NCBITaxon:2920302	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01326, 3 sources incl. NCBI
NCBITaxon:2920303	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01327, 3 sources incl. NCBI
NCBITaxon:2920304	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01328, 3 sources incl. NCBI
NCBITaxon:2920305	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01329, 3 sources incl. NCBI
NCBITaxon:2920306	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01330, 3 sources incl. NCBI
NCBITaxon:2920307	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01331, 3 sources incl. NCBI
NCBITaxon:2920308	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01345, 3 sources incl. NCBI
NCBITaxon:2920309	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01346, 3 sources incl. NCBI
NCBITaxon:2920310	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01347, 3 sources incl. NCBI
NCBITaxon:2920311	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01348, 3 sources incl. NCBI
NCBITaxon:2920312	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01349, 3 sources incl. NCBI
NCBITaxon:2920313	2026-09-12	attested rule: Bacillus cereus group sp. BfR-BA-01350, 3 sources incl. NCBI
